Unnamed: 0,filename,n_objects,class,split,prompt_notation,description
939,6980.jpg,38,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
940,6985.jpg,143,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
941,6986.jpg,32,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
942,6990.jpg,45,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
943,6993.jpg,90,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
944,6994.jpg,272,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
945,6996.jpg,89,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
946,7000.jpg,65,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
947,701.jpg,60,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
948,7015.jpg,141,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
949,702.jpg,65,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
950,7023.jpg,78,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
951,7027.jpg,93,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
952,703.jpg,44,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
953,7030.jpg,96,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
954,7034.jpg,43,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
955,7039.jpg,60,sticky notes,test,a sticky note,"Square or rectangular objects, typically pastel-colored, with smooth paper surface and adhesive strip."
956,704.jpg,59,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
957,7042.jpg,198,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
958,7043.jpg,95,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
959,7047.jpg,54,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
960,705.jpg,46,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
961,7050.jpg,33,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
962,7056.jpg,77,deers,test,a deer,"Slender, quadrupedal objects with smooth brown fur, distinct antlers, and agile, graceful bodies."
963,706.jpg,90,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
964,7062.jpg,59,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
965,7065.jpg,16,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
966,7067.jpg,53,sticky notes,test,a sticky note,"Square or rectangular objects, typically pastel-colored, with smooth paper surface and adhesive strip."
967,7071.jpg,44,sauce bottles,test,a sauce bottle,"Tall, cylindrical or rectangular objects, often plastic or glass, with smooth surface and a sealed cap."
968,7075.jpg,195,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
969,7076.jpg,31,sauce bottles,test,a sauce bottle,"Tall, cylindrical or rectangular objects, often plastic or glass, with smooth surface and a sealed cap."
970,7079.jpg,59,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
971,708.jpg,15,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
972,7080.jpg,25,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
973,7082.jpg,128,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
974,709.jpg,132,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
975,7090.jpg,31,deers,test,a deer,"Slender, quadrupedal objects with smooth brown fur, distinct antlers, and agile, graceful bodies."
976,7095.jpg,50,sauce bottles,test,a sauce bottle,"Tall, cylindrical or rectangular objects, often plastic or glass, with smooth surface and a sealed cap."
977,7096.jpg,19,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
978,7097.jpg,47,sticky notes,test,a sticky note,"Square or rectangular objects, typically pastel-colored, with smooth paper surface and adhesive strip."
979,7098.jpg,49,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
980,710.jpg,16,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
981,7106.jpg,13,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
982,7108.jpg,64,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
983,7109.jpg,48,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
984,711.jpg,27,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
985,7114.jpg,289,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
986,7117.jpg,24,carrom board pieces,test,a carrom board piece,"Small, round objects, typically smooth and flat, made of wood or plastic, often black, white, or red."
987,7118.jpg,33,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
988,712.jpg,67,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
989,7120.jpg,47,sticky notes,test,a sticky note,"Square or rectangular objects, typically pastel-colored, with smooth paper surface and adhesive strip."
990,7123.jpg,29,sticky notes,test,a sticky note,"Square or rectangular objects, typically pastel-colored, with smooth paper surface and adhesive strip."
991,7126.jpg,45,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
992,7128.jpg,49,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
993,7129.jpg,104,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
994,713.jpg,24,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
995,7131.jpg,123,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
996,7134.jpg,23,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
997,7136.jpg,87,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
998,714.jpg,100,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
999,7140.jpg,22,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1000,7144.jpg,92,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1001,7145.jpg,24,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1002,7146.jpg,12,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1003,715.jpg,21,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1004,7153.jpg,18,deers,test,a deer,"Slender, quadrupedal objects with smooth brown fur, distinct antlers, and agile, graceful bodies."
1005,716.jpg,182,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1006,7161.jpg,36,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1007,7167.jpg,217,markers,test,a marker,"Cylindrical objects, often colorful with a plastic body, smooth surface, and felt tip at one end."
1008,717.jpg,20,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1009,7171.jpg,13,legos,test,a lego piece,"Small, rectangular or square objects, brightly colored with studded surfaces for interlocking assembly."
1010,7173.jpg,48,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1011,7174.jpg,96,legos,test,a lego piece,"Small, rectangular or square objects, brightly colored with studded surfaces for interlocking assembly."
1012,7175.jpg,38,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1013,7176.jpg,39,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1014,7188.jpg,67,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1015,719.jpg,17,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1016,7192.jpg,19,carrom board pieces,test,a carrom board piece,"Small, round objects, typically smooth and flat, made of wood or plastic, often black, white, or red."
1017,7195.jpg,384,legos,test,a lego piece,"Small, rectangular or square objects, brightly colored with studded surfaces for interlocking assembly."
1018,7198.jpg,36,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1019,7200.jpg,56,sticky notes,test,a sticky note,"Square or rectangular objects, typically pastel-colored, with smooth paper surface and adhesive strip."
1020,7201.jpg,211,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1021,7205.jpg,113,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1022,7206.jpg,83,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
1023,7216.jpg,25,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1024,7219.jpg,51,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1025,7221.jpg,60,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
1026,7222.jpg,49,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1027,7239.jpg,180,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1028,7240.jpg,49,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1029,7248.jpg,22,deers,test,a deer,"Slender, quadrupedal objects with smooth brown fur, distinct antlers, and agile, graceful bodies."
1030,7251.jpg,117,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1031,7253.jpg,47,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1032,7262.jpg,21,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1033,7263.jpg,43,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1034,7273.jpg,32,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1035,7277.jpg,26,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1036,7278.jpg,72,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1037,7281.jpg,75,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1038,7282.jpg,23,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1039,7283.jpg,22,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1040,7284.jpg,40,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
1041,7295.jpg,63,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1042,7298.jpg,24,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1043,7312.jpg,21,deers,test,a deer,"Slender, quadrupedal objects with smooth brown fur, distinct antlers, and agile, graceful bodies."
1044,7319.jpg,351,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1045,7328.jpg,51,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1046,7329.jpg,144,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
1047,7339.jpg,104,markers,test,a marker,"Cylindrical objects, often colorful with a plastic body, smooth surface, and felt tip at one end."
1048,7341.jpg,17,sauce bottles,test,a sauce bottle,"Tall, cylindrical or rectangular objects, often plastic or glass, with smooth surface and a sealed cap."
1049,7342.jpg,55,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1050,7345.jpg,78,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
1051,7347.jpg,103,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1052,7359.jpg,42,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1053,7361.jpg,23,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1054,7365.jpg,56,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1055,7366.jpg,44,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1056,7370.jpg,11,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1057,7378.jpg,256,legos,test,a lego piece,"Small, rectangular or square objects, brightly colored with studded surfaces for interlocking assembly."
1058,7381.jpg,72,markers,test,a marker,"Cylindrical objects, often colorful with a plastic body, smooth surface, and felt tip at one end."
1059,7384.jpg,16,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1060,7386.jpg,64,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
1061,7387.jpg,66,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1062,7389.jpg,25,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1063,7398.jpg,26,sauce bottles,test,a sauce bottle,"Tall, cylindrical or rectangular objects, often plastic or glass, with smooth surface and a sealed cap."
1064,7401.jpg,90,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
1065,7410.jpg,44,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1066,7411.jpg,233,markers,test,a marker,"Cylindrical objects, often colorful with a plastic body, smooth surface, and felt tip at one end."
1067,7412.jpg,36,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1068,7417.jpg,43,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1069,7420.jpg,21,deers,test,a deer,"Slender, quadrupedal objects with smooth brown fur, distinct antlers, and agile, graceful bodies."
1070,7424.jpg,145,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1071,7426.jpg,253,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
1072,7438.jpg,48,sauce bottles,test,a sauce bottle,"Tall, cylindrical or rectangular objects, often plastic or glass, with smooth surface and a sealed cap."
1073,7440.jpg,32,legos,test,a lego piece,"Small, rectangular or square objects, brightly colored with studded surfaces for interlocking assembly."
1074,7442.jpg,120,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1075,7443.jpg,292,markers,test,a marker,"Cylindrical objects, often colorful with a plastic body, smooth surface, and felt tip at one end."
1076,7449.jpg,60,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1077,7452.jpg,85,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1078,7455.jpg,73,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
1079,7459.jpg,11,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1080,7462.jpg,146,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1081,7463.jpg,21,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1082,7472.jpg,15,deers,test,a deer,"Slender, quadrupedal objects with smooth brown fur, distinct antlers, and agile, graceful bodies."
1083,7473.jpg,508,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1084,7474.jpg,36,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1085,7475.jpg,122,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1086,7480.jpg,22,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1087,7483.jpg,191,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1088,7484.jpg,21,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1089,7486.jpg,100,legos,test,a lego piece,"Small, rectangular or square objects, brightly colored with studded surfaces for interlocking assembly."
1090,7488.jpg,19,carrom board pieces,test,a carrom board piece,"Small, round objects, typically smooth and flat, made of wood or plastic, often black, white, or red."
1091,7490.jpg,114,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1092,7491.jpg,194,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
1093,7493.jpg,38,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1094,7500.jpg,181,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1095,7506.jpg,19,carrom board pieces,test,a carrom board piece,"Small, round objects, typically smooth and flat, made of wood or plastic, often black, white, or red."
1096,7511.jpg,36,sunglasses,test,a pair of sunglasses,"Curved objects with dark lenses, thin frame, typically plastic or metal, smooth and glossy surface."
1097,7512.jpg,98,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1098,7514.jpg,28,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1099,7520.jpg,19,carrom board pieces,test,a carrom board piece,"Small, round objects, typically smooth and flat, made of wood or plastic, often black, white, or red."
1100,7521.jpg,25,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1101,7522.jpg,84,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
1102,7523.jpg,94,sticky notes,test,a sticky note,"Square or rectangular objects, typically pastel-colored, with smooth paper surface and adhesive strip."
1103,7525.jpg,26,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1104,7526.jpg,34,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1105,7527.jpg,47,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1106,7529.jpg,124,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
1107,7530.jpg,16,deers,test,a deer,"Slender, quadrupedal objects with smooth brown fur, distinct antlers, and agile, graceful bodies."
1108,7535.jpg,107,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1109,7536.jpg,24,nail polish,test,a nail polish,"Small, cylindrical objects with a glossy liquid inside, typically colorful, and a smooth brush applicator."
1110,7538.jpg,41,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1111,7539.jpg,77,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
1112,7542.jpg,43,sauce bottles,test,a sauce bottle,"Tall, cylindrical or rectangular objects, often plastic or glass, with smooth surface and a sealed cap."
1113,7547.jpg,19,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1114,7550.jpg,20,elephants,test_coco,an elephant,"Large, bulky objects with gray, wrinkled skin, long trunks, and prominent tusks."
1115,7554.jpg,71,markers,test,a marker,"Cylindrical objects, often colorful with a plastic body, smooth surface, and felt tip at one end."
1116,7555.jpg,31,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1117,7557.jpg,21,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1118,7564.jpg,52,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1119,7565.jpg,113,sticky notes,test,a sticky note,"Square or rectangular objects, typically pastel-colored, with smooth paper surface and adhesive strip."
1120,7567.jpg,68,sauce bottles,test,a sauce bottle,"Tall, cylindrical or rectangular objects, often plastic or glass, with smooth surface and a sealed cap."
1121,7573.jpg,18,carrom board pieces,test,a carrom board piece,"Small, round objects, typically smooth and flat, made of wood or plastic, often black, white, or red."
1122,7580.jpg,15,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1123,7581.jpg,30,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1124,7583.jpg,21,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1125,7586.jpg,36,sauce bottles,test,a sauce bottle,"Tall, cylindrical or rectangular objects, often plastic or glass, with smooth surface and a sealed cap."
1126,7588.jpg,39,deers,test,a deer,"Slender, quadrupedal objects with smooth brown fur, distinct antlers, and agile, graceful bodies."
1127,7590.jpg,100,legos,test,a lego piece,"Small, rectangular or square objects, brightly colored with studded surfaces for interlocking assembly."
1128,7592.jpg,104,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
1129,7595.jpg,30,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1130,7596.jpg,298,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1131,7598.jpg,31,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1132,7605.jpg,20,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1133,7609.jpg,110,markers,test,a marker,"Cylindrical objects, often colorful with a plastic body, smooth surface, and felt tip at one end."
1134,7611.jpg,2560,legos,test,a lego piece,"Small, rectangular or square objects, brightly colored with studded surfaces for interlocking assembly."
1135,7614.jpg,27,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1136,7617.jpg,17,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1137,7622.jpg,166,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1138,7625.jpg,25,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1139,7627.jpg,16,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1140,7633.jpg,30,watches,test,a watch,"Circular or rectangular objects, metallic or leather strap, smooth face with visible hands or display."
1141,7635.jpg,17,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1142,7637.jpg,67,watches,test,a watch,"Circular or rectangular objects, metallic or leather strap, smooth face with visible hands or display."
1143,7639.jpg,20,sheep,test_coco,a sheep,"Medium-sized, quadrupedal objects with fluffy white wool and soft, textured fur."
1144,7640.jpg,32,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1145,7643.jpg,32,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1146,7645.jpg,14,sauce bottles,test,a sauce bottle,"Tall, cylindrical or rectangular objects, often plastic or glass, with smooth surface and a sealed cap."
1147,7650.jpg,52,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1148,7661.jpg,36,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1149,7662.jpg,30,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1150,7665.jpg,33,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1151,7666.jpg,30,watches,test,a watch,"Circular or rectangular objects, metallic or leather strap, smooth face with visible hands or display."
1152,7668.jpg,23,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1153,7671.jpg,87,keyboard keys,test,a keyboard key,"Small, square or rectangular objects, usually black or white, with smooth, slightly concave surfaces."
1154,7676.jpg,29,watches,test,a watch,"Circular or rectangular objects, metallic or leather strap, smooth face with visible hands or display."
1155,7678.jpg,159,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1156,7679.jpg,10,deers,test,a deer,"Slender, quadrupedal objects with smooth brown fur, distinct antlers, and agile, graceful bodies."
1157,7682.jpg,24,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1158,7683.jpg,35,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1159,7687.jpg,20,stamps,test,a stamp,"Small, rectangular objects, usually paper, with adhesive backing and printed designs or illustrations."
1160,7688.jpg,32,watches,test,a watch,"Circular or rectangular objects, metallic or leather strap, smooth face with visible hands or display."
1161,7689.jpg,12,eggs,test,a egg,"Oval-shaped objects, typically white or brown, with a smooth, hard shell and fragile interior."
1162,7693.jpg,81,apples,test_coco,an apple,"Round objects, typically red, green, or yellow, with smooth, glossy skin and firm texture."
1163,7694.jpg,60,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1164,7695.jpg,40,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
1165,7700.jpg,30,legos,test,a lego piece,"Small, rectangular or square objects, brightly colored with studded surfaces for interlocking assembly."
1166,7701.jpg,23,legos,test,a lego piece,"Small, rectangular or square objects, brightly colored with studded surfaces for interlocking assembly."
1167,7707.jpg,370,markers,test,a marker,"Cylindrical objects, often colorful with a plastic body, smooth surface, and felt tip at one end."
1168,7709.jpg,25,comic books,test,a comic book,"Thin, rectangular objects with colorful covers, smooth glossy pages, and illustrated stories inside."
