,Unnamed: 0.1,Unnamed: 0,filename,n_objects,class,split,threshold,prompt_notation,predicted_counts,generated_description
147,147,147,2237.jpg,20,apples,test_coco,0.03,an apple,15,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
148,148,148,2238.jpg,26,apples,test_coco,0.03,an apple,23,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
149,149,149,2239.jpg,17,apples,test_coco,0.03,an apple,18,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
150,150,150,2240.jpg,54,apples,test_coco,0.03,an apple,26,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
151,151,151,2241.jpg,25,apples,test_coco,0.03,an apple,27,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
152,152,152,2243.jpg,544,apples,test_coco,0.03,an apple,104,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
153,153,153,2244.jpg,12,apples,test_coco,0.03,an apple,12,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
154,154,154,2245.jpg,82,apples,test_coco,0.03,an apple,43,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
155,155,155,2246.jpg,37,apples,test_coco,0.03,an apple,34,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
156,156,156,2247.jpg,16,apples,test_coco,0.03,an apple,16,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
157,157,157,2248.jpg,53,apples,test_coco,0.03,an apple,54,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
158,158,158,2252.jpg,82,apples,test_coco,0.03,an apple,92,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
159,159,159,2255.jpg,20,apples,test_coco,0.03,an apple,16,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
160,160,160,2256.jpg,59,apples,test_coco,0.03,an apple,58,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
161,161,161,2257.jpg,23,apples,test_coco,0.03,an apple,21,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
162,162,162,2258.jpg,75,apples,test_coco,0.03,an apple,65,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
163,163,163,2259.jpg,174,apples,test_coco,0.03,an apple,156,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
164,164,164,2260.jpg,11,apples,test_coco,0.03,an apple,7,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
165,165,165,2261.jpg,174,apples,test_coco,0.03,an apple,44,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
166,166,166,2262.jpg,9,apples,test_coco,0.03,an apple,12,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
167,167,167,2264.jpg,12,apples,test_coco,0.03,an apple,13,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
168,168,168,2265.jpg,57,apples,test_coco,0.03,an apple,50,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
169,169,169,2267.jpg,9,apples,test_coco,0.03,an apple,9,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
170,170,170,2268.jpg,74,apples,test_coco,0.03,an apple,75,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
171,171,171,2269.jpg,11,apples,test_coco,0.03,an apple,13,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
172,172,172,2270.jpg,50,apples,test_coco,0.03,an apple,47,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
173,173,173,2271.jpg,42,apples,test_coco,0.03,an apple,28,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
174,174,174,2272.jpg,15,apples,test_coco,0.03,an apple,20,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
175,175,175,2273.jpg,165,apples,test_coco,0.03,an apple,100,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
176,176,176,2274.jpg,66,apples,test_coco,0.03,an apple,49,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
177,177,177,2275.jpg,38,apples,test_coco,0.03,an apple,34,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
178,178,178,2276.jpg,30,apples,test_coco,0.03,an apple,32,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
179,179,179,2277.jpg,49,apples,test_coco,0.03,an apple,37,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
180,180,180,2279.jpg,37,apples,test_coco,0.03,an apple,37,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
181,181,181,2280.jpg,157,apples,test_coco,0.03,an apple,81,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
182,182,182,2281.jpg,22,apples,test_coco,0.03,an apple,15,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
183,183,183,2282.jpg,47,apples,test_coco,0.03,an apple,44,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
184,184,184,2284.jpg,25,apples,test_coco,0.03,an apple,16,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
185,185,185,2285.jpg,48,apples,test_coco,0.03,an apple,37,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
186,186,186,2286.jpg,14,apples,test_coco,0.03,an apple,12,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
187,187,187,2287.jpg,195,apples,test_coco,0.03,an apple,133,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
188,188,188,2288.jpg,18,apples,test_coco,0.03,an apple,17,"An apple is a round fruit with a smooth skin. It has a red or green color, depending on the variety. The skin is often slightly rough to the touch, and the fruit is filled with juicy, sweet pulp."
189,189,189,2607.jpg,36,deers,test,0.03,a deer,34,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
190,190,190,2611.jpg,18,deers,test,0.03,a deer,9,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
191,191,191,2612.jpg,28,deers,test,0.03,a deer,25,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
192,192,192,2613.jpg,15,deers,test,0.03,a deer,12,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
193,193,193,2614.jpg,20,deers,test,0.03,a deer,9,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
194,194,194,2615.jpg,9,deers,test,0.03,a deer,9,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
195,195,195,2617.jpg,41,deers,test,0.03,a deer,20,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
196,196,196,2619.jpg,47,deers,test,0.03,a deer,16,"A deer is a large, slender, and graceful animal with a long neck, long legs, and a pair of antlers on its head."
197,197,197,285.jpg,28,strawberries,test,0.05,a strawberry,26,"A strawberry is a small, red, round fruit with a slightly rough surface. It has a bright red color on the outside and a juicy, red interior."
